,0
0,5.765494582891767
1,5.307566088535191
2,5.205192498779161
3,5.298625287161182
4,5.292003144944231
5,5.2135796046961005
6,5.1640819457170615
7,5.115989842761362
8,5.100109617511061
9,5.0479005742650696
10,4.989708589812417
11,5.028390048585582
12,4.9926231229643525
13,4.989724623332618
14,4.939759255592005
15,4.936830500283548
16,4.9344848804603325
17,4.9477110314279775
18,4.960937182395622
19,4.974163333363267
20,4.987389484330913
21,4.9888008372866155
22,4.990212190242318
23,4.991623543198021
24,4.992229257337449
25,5.069449594078012
26,5.102895157691293
27,5.136340721304573
28,5.108287599143283
29,5.133154066895727
30,5.158020534648171
31,5.248595415295869
32,5.243771138849637
33,5.274729411727811
34,5.264114330952729
35,5.334730158848014
36,5.376290337249422
37,5.480103991712497
38,5.486088167449678
39,5.59277146710982
40,5.627901784720844
41,5.645301267986684
42,5.662005587717329
43,5.717907134759528
44,5.769439402249993
45,5.772129002561101
46,5.666328845990603
47,5.553978923474977
48,5.444148493169893
49,5.368731260911382
50,5.285416066743765
51,5.21128864295187
52,5.161797068143227
53,5.101859396048897
54,5.08310513556589
55,4.998336465197715
56,4.986317232531109
57,4.936923011047442
58,4.8832584816383005
59,4.824593346183894
60,4.79858816382782
61,4.772582981471748
62,4.768721184122503
63,4.770649367764162
64,4.719737749912807
65,4.7183063138305315
66,4.730981214766171
67,4.743656115701811
68,4.703109529936305
69,4.6625629441708005
70,4.663383608078924
71,4.663204205787989
72,4.716064684525302
73,4.723766002746984
74,4.776557089165832
75,4.8293481755846805
76,4.846597248053395
77,4.922362890055016
78,4.940105334439206
79,5.036913259227942
80,5.101719876737013
81,5.206436265113077
82,5.262868333337318
83,5.321799116950939
84,5.413536209332822
85,5.4432481691204915
86,5.490247563564982
87,5.540367640932941
88,5.588710237152308
89,5.766400099660333
