,0,1
0,0.0,0.0
1,-0.9955763153560582,0.0939563744620592
2,-0.995576315356058,0.09395637446206133
3,0.4086834569489086,0.9126761923137304
4,0.40868345694890457,0.9126761923137323
5,0.991472766329104,0.13031405767496482
6,0.9914727663291054,0.1303140576749535
7,0.9999809403083683,0.006174060251705609
8,0.9999809403083683,0.0061740602516959
9,-0.9889189945335075,0.14845612904436245
10,-0.9889189945335068,0.14845612904436736
11,0.14223548264298722,0.9898328482513178
12,0.35345750943834836,0.9354505807479302
13,0.0841364586685014,0.9964542419613275
14,0.4879053780801405,0.8728965242458439
15,-0.9975699385132517,0.06967221666250614
16,-0.9975699385132516,0.0696722166625097
17,0.3845817785614641,0.9230909248814557
18,0.12207438466251064,0.9925209542419089
19,0.12207438466251141,0.9925209542419088
20,0.12207438466250449,0.9925209542419096
21,-0.004413058595020971,0.9999902624095081
22,-0.004413058595028413,0.9999902624095082
23,-0.08873096572812333,0.9960556288285081
24,-0.08873096572812532,0.9960556288285078
25,0.1046736329065833,0.9945066267120285
26,0.10467363290655711,0.9945066267120312
27,0.11323539650285673,0.9935681883891214
28,0.1132353965028576,0.9935681883891214
29,0.11323539650285556,0.9935681883891216
30,-0.994269630567422,0.10690136449700802
31,-0.9942696305674232,0.10690136449699636
32,-0.994269630567423,0.10690136449699816
33,-0.994269630567423,0.10690136449699765
34,-0.998582022237307,0.05323480876692065
35,0.09906554539754973,0.995080910134993
36,0.0990655453975513,0.9950809101349929
37,0.0990655453975485,0.995080910134993
38,-0.9953433222485877,0.09639331333211855
39,-0.9953433222485881,0.0963933133321151
40,-0.9953433222485881,0.0963933133321151
41,-0.9953433222485885,0.09639331333211147
42,-0.9944994777250368,0.1047415333314779
43,-0.9944994777250373,0.10474153333147265
44,-0.9925485180482776,0.12185006901995643
45,0.06021505812854855,0.9981854270497919
46,0.06021505812855098,0.9981854270497917
47,-0.994761582813801,0.1022222742741593
48,-0.9947615828138003,0.10222227427416564
49,-0.9941954034626153,0.10758949639164368
50,-0.9941954034626155,0.10758949639164248
51,-0.9941954034626151,0.10758949639164592
52,0.13181905735342722,0.99127379473002
53,0.13181905735342764,0.99127379473002
54,0.7426929880645843,0.6696320821762494
55,-0.9561786455542317,0.29278387555682617
56,-0.9938416038457881,0.1108100467702789
57,-0.9938416038457863,0.11081004677029574
58,-0.9938416038457875,0.11081004677028673
59,-0.9938416038457876,0.11081004677028389
60,0.11343697013643993,0.9935451946470599
61,0.11343697013644186,0.9935451946470598
62,0.11343697013644012,0.99354519464706
63,0.11343697013645652,0.9935451946470581
64,0.11343697013643306,0.9935451946470608
65,-0.9958124538544048,0.09141967374952123
66,-0.9958124538544053,0.0914196737495165
67,0.1491870646848662,0.988808990518752
68,0.14918706468486603,0.988808990518752
69,0.14918706468484946,0.9888089905187546
70,-0.9959468215370991,0.08994403076441117
71,0.11569864975489492,0.9932843613210137
72,-0.9927835940558289,0.1199197038588357
73,-0.9320906047903871,0.3622252123492931
74,-0.9937317226235762,0.1117911599885235
75,-0.9937317226235771,0.11179115998851623
76,-0.9956069340879793,0.09363136651749841
77,-0.9942423901286673,0.10715441974662059
78,-0.9942423901286668,0.10715441974662548
79,-0.5054790126719941,0.8628389002288585
80,0.2552404485310329,0.9668776103694185
81,0.2552404485310342,0.9668776103694182
82,0.25524044853103633,0.9668776103694178
83,-0.9933781620774267,0.11489050051102544
84,-0.9933781620774262,0.1148905005110285
85,-0.9931925548309043,0.1164841149189941
86,-0.9942352509372433,0.1072206407076405
87,-0.978780071809352,0.20491356965530538
88,-0.9787800718093519,0.20491356965530547
89,0.13859516687231463,0.9903491201185749
90,0.13859516687231266,0.990349120118575
91,-0.9932577223342066,0.11592711944779895
92,-0.9932577223342058,0.11592711944780532
93,0.16215978391970892,0.9867645131839274
94,-0.9804655043256749,0.19669111527316116
95,-0.980465504325676,0.1966911152731557
96,-0.9804655043256756,0.19669111527315758
97,0.11149299714153546,0.9937652195505725
98,-0.3151350170318254,0.9490468487068229
99,0.10185028818605339,0.9947997380359617
100,0.10185028818605073,0.9947997380359619
101,-0.08352671841065855,0.9965055380235207
102,0.20005892910697645,0.9797838664136952
103,0.76578342479686,0.6430985510062918
104,0.7657834247968579,0.643098551006294
105,-0.9938150450333356,0.11104799082103724
106,-0.993815045033335,0.11104799082104223
107,-0.9938150450333353,0.11104799082103968
108,-0.9816426275310782,0.19072952528090853
